submission_date;state;tot_cases;conf_cases;prob_cases;new_case;pnew_case;tot_death;conf_death;prob_death;new_death;pnew_death;created_at;consent_cases;consent_deaths
03/09/2020;RMI;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Agree;Agree
08/09/2020;SD;9,605;;;128;0;146;144;2;0;0;08/10/2020 02:23:35 PM;N/A;Agree
05/30/2021;NM;203,039;;;109;0;4,315;;;4;2;06/01/2021 12:00:00 AM;N/A;Not agree
01/03/2021;NM;146,394;;;1,015;0;3,105;;;29;2;01/05/2021 12:00:00 AM;N/A;Not agree
01/04/2021;NM;147,315;;;921;0;3,143;;;38;0;01/06/2021 12:00:00 AM;N/A;Not agree
06/12/2020;NY;172,760;;;385;0;8,468;;;30;0;06/13/2020 05:46:26 PM;Not agree;Not agree
09/06/2020;NY;203,492;;;434;0;8,970;;;6;0;09/07/2020 01:37:36 PM;Not agree;Not agree
02/20/2020;OH;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Agree;Agree
05/28/2021;TN;861,011;709,256;151,755;346;96;12,454;10,027;2,427;7;1;05/28/2021 12:00:00 AM;Agree;Agree
02/18/2020;PA;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Agree;Not agree
04/18/2020;PA;31,070;;;1,628;;836;;;80;;04/18/2020 04:22:39 PM;Agree;Not agree
02/09/2021;IA;325,583;;;675;270;5,145;;;35;35;02/10/2021 02:52:16 PM;Not agree;Not agree
02/16/2021;IA;329,909;;;456;164;5,263;;;26;26;02/17/2021 02:51:58 PM;Not agree;Not agree
11/19/2020;OH;326,615;310,103;16,512;7,787;200;5,890;5,522;368;63;3;11/20/2020 03:06:16 PM;Agree;Agree
06/02/2021;NY;1,151,698;;;263;0;19,792;;;4;0;06/03/2021 03:22:54 PM;Not agree;Not agree
06/26/2021;TN;866,410;712,976;153,434;183;53;12,574;10,126;2,448;4;1;06/26/2021 12:00:00 AM;Agree;Agree
12/15/2020;TN;499,915;448,986;50,929;11,085;2,055;6,280;5,524;756;76;15;12/15/2020 12:00:00 AM;Agree;Agree
03/24/2020;NM;100;;;17;0;1;;;0;0;03/26/2020 12:00:00 AM;N/A;Not agree
02/18/2021;NM;181,739;;;407;0;3,947;;;11;0;02/20/2021 12:00:00 AM;N/A;Not agree
01/09/2021;NY;638,239;;;10,899;0;13,694;;;143;0;01/10/2021 04:10:55 PM;Not agree;Not agree
07/05/2020;NM;13,256;;;193;0;554;;;1;0;07/07/2020 12:00:00 AM;N/A;Not agree
10/20/2020;IA;108,691;;;946;320;1,556;;;17;0;10/21/2020 01:34:31 PM;Not agree;Not agree
02/21/2021;TN;769,343;645,018;124,325;988;399;11,334;9,122;2,212;20;4;02/21/2021 12:00:00 AM;Agree;Agree
06/15/2020;PA;79,483;77,230;2,253;362;15;6,276;;;33;17;06/16/2020 02:10:11 PM;Agree;Not agree
05/17/2020;NM;5,938;;;91;0;321;;;5;0;05/19/2020 12:00:00 AM;N/A;Not agree
05/17/2020;IA;14,651;;;323;0;351;;;5;0;05/18/2020 04:01:54 PM;Not agree;Not agree
12/22/2020;PA;571,749;518,057;53,692;7,971;2,088;14,212;;;231;113;12/23/2020 02:36:58 PM;Agree;Not agree
08/06/2020;PA;116,521;113,241;3,280;807;28;7,282;;;38;32;08/07/2020 11:57:59 PM;Agree;Not agree
03/25/2020;SD;41;;;11;;1;;;0;;03/26/2020 04:22:39 PM;N/A;Agree
11/26/2020;RMI;4;4;0;0;0;0;0;0;0;0;11/27/2020 03:07:59 PM;Agree;Agree
03/13/2021;PA;964,576;826,364;138,212;3,120;725;24,573;;;43;34;03/14/2021 01:53:25 PM;Agree;Not agree
09/20/2020;TN;183,629;177,265;6,364;612;83;2,400;2,301;99;18;0;09/20/2020 12:00:00 AM;Agree;Agree
05/13/2020;OH;25,721;24,245;1,476;471;35;1,483;1,347;136;47;3;05/14/2020 05:25:44 PM;Agree;Agree
01/17/2021;NY;712,961;;;8,091;0;14,698;;;128;0;01/18/2021 02:39:32 PM;Not agree;Not agree
02/27/2021;OH;966,154;828,470;137,684;1,774;777;17,237;14,660;2,577;54;15;02/28/2021 02:48:18 PM;Agree;Agree
02/22/2021;SD;111,334;;;30;10;1,863;1,511;352;0;0;02/23/2021 02:51:13 PM;N/A;Agree
12/27/2020;PA;610,268;551,985;58,283;4,893;267;15,010;;;127;117;12/28/2020 02:42:49 PM;Agree;Not agree
02/18/2021;PA;906,275;782,168;124,107;3,345;1,095;23,413;;;94;64;02/19/2021 03:33:51 PM;Agree;Not agree
03/29/2020;TN;2,749;2,741;8;226;5;16;15;1;4;1;03/29/2020 12:00:00 AM;Agree;Agree
06/16/2021;NY;1,155,433;;;170;0;19,887;;;3;0;06/17/2021 02:38:09 PM;Not agree;Not agree
07/04/2020;NM;13,063;;;287;0;553;;;4;0;07/06/2020 12:00:00 AM;N/A;Not agree
04/24/2021;TN;839,435;694,271;145,164;912;264;12,158;9,776;2,382;5;1;04/24/2021 12:00:00 AM;Agree;Agree
01/27/2021;OH;878,284;767,576;110,708;5,366;1,440;10,931;9,737;1,194;75;16;01/28/2021 02:49:07 PM;Agree;Agree
04/03/2020;TN;4,026;4,016;10;239;0;50;48;2;6;0;04/03/2020 12:00:00 AM;Agree;Agree
05/14/2020;OH;26,357;24,800;1,557;636;81;1,534;1,388;146;51;10;05/15/2020 04:11:22 PM;Agree;Agree
05/02/2021;IA;365,519;;;291;10;5,959;;;7;7;05/03/2021 01:58:14 PM;Not agree;Not agree
04/28/2021;IA;364,033;;;503;110;5,931;;;1;1;04/29/2021 01:47:03 PM;Not agree;Not agree
04/30/2020;IA;7,145;;;302;0;162;;;14;0;05/01/2020 09:00:19 PM;Not agree;Not agree
01/26/2020;IA;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Not agree;Not agree
03/06/2021;IA;339,258;;;484;122;5,552;;;3;3;03/07/2021 02:51:40 PM;Not agree;Not agree
12/31/2020;TN;606,394;528,859;77,535;8,155;2,284;7,778;6,573;1,205;99;39;12/31/2020 12:00:00 AM;Agree;Agree
09/12/2020;TN;173,261;167,847;5,414;1,600;156;2,214;2,122;92;28;0;09/12/2020 12:00:00 AM;Agree;Agree
04/23/2020;SD;1,956;;;98;0;9;9;0;0;0;05/25/2020 03:38:40 PM;N/A;Agree
10/11/2020;RMI;0;0;0;0;0;0;0;0;0;0;10/12/2020 02:07:08 PM;Agree;Agree
06/25/2020;IA;27,257;;;552;0;695;;;3;0;06/26/2020 07:18:27 PM;Not agree;Not agree
02/26/2020;OH;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Agree;Agree
11/13/2020;OH;282,528;267,338;15,190;8,071;232;5,700;5,354;346;42;4;11/14/2020 02:44:40 PM;Agree;Agree
03/16/2021;OH;992,223;845,116;147,107;1,883;843;18,114;18,114;0;78;0;03/17/2021 02:24:24 PM;Agree;Agree
04/02/2021;NM;192,152;;;207;0;4,179;;;3;0;04/04/2021 12:00:00 AM;N/A;Not agree
02/17/2020;SD;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;N/A;Agree
02/19/2020;TN;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Agree;Agree
09/28/2020;TN;193,783;186,427;7,356;683;103;2,584;2,470;114;24;0;09/28/2020 12:00:00 AM;Agree;Agree
01/23/2021;TN;713,889;606,431;107,458;3,064;984;10,005;8,119;1,886;74;25;01/23/2021 12:00:00 AM;Agree;Agree
06/15/2020;OH;41,576;38,536;3,040;428;80;2,573;2,342;231;16;1;06/16/2020 02:10:11 PM;Agree;Agree
05/22/2020;TN;20,826;20,699;127;526;4;370;350;20;8;0;05/22/2020 12:00:00 AM;Agree;Agree
02/26/2021;PA;926,616;797,590;129,026;3,346;624;23,937;;;69;95;02/27/2021 02:51:23 PM;Agree;Not agree
06/02/2020;RMI;0;0;0;0;0;0;0;0;0;0;06/03/2020 02:11:36 PM;Agree;Agree
10/05/2020;TN;204,792;196,154;8,638;793;109;2,740;2,609;131;29;3;10/05/2020 12:00:00 AM;Agree;Agree
02/08/2020;TN;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Agree;Agree
03/04/2021;RMI;4;4;0;0;0;0;0;0;0;0;03/05/2021 04:11:33 PM;Agree;Agree
04/16/2020;TN;6,700;6,681;19;301;1;156;150;6;6;0;04/16/2020 12:00:00 AM;Agree;Agree
01/27/2020;OH;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Agree;Agree
06/04/2021;TN;862,669;710,380;152,289;286;94;12,490;10,054;2,436;4;0;06/04/2021 12:00:00 AM;Agree;Agree
06/04/2020;NM;8,353;;;213;0;432;;;3;0;06/06/2020 12:00:00 AM;N/A;Not agree
02/08/2020;SD;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;N/A;Agree
06/03/2021;NY;1,151,994;;;296;0;19,799;;;7;0;06/04/2021 02:56:57 PM;Not agree;Not agree
09/06/2020;SD;15,109;;;220;0;173;171;2;0;0;09/07/2020 01:37:36 PM;N/A;Agree
01/07/2021;TN;649,615;559,945;89,670;6,135;1,627;8,501;7,076;1,425;115;33;01/07/2021 12:00:00 AM;Agree;Agree
04/20/2020;NY;110,706;;;2,356;;3,940;;;153;;04/20/2020 04:22:39 PM;Not agree;Not agree
03/11/2021;PA;958,662;822,141;136,521;2,652;574;24,490;;;51;-91;03/12/2021 03:20:13 PM;Agree;Not agree
05/29/2020;OH;34,566;32,202;2,364;651;74;2,131;1,921;210;33;0;05/30/2020 03:47:59 PM;Agree;Agree
02/26/2020;IA;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Not agree;Not agree
11/17/2020;IA;191,413;;;3,035;877;2,028;;;37;0;11/18/2020 02:57:46 PM;Not agree;Not agree
09/01/2020;NY;200,968;;;449;0;8,954;;;2;0;09/02/2020 01:49:48 PM;Not agree;Not agree
01/19/2021;NY;727,080;;;7,162;0;14,937;;;123;0;01/20/2021 02:44:03 PM;Not agree;Not agree
03/18/2021;PA;977,127;836,014;141,113;3,126;850;24,706;;;17;16;03/19/2021 02:25:43 PM;Agree;Not agree
08/23/2020;OH;114,802;108,735;6,067;637;35;3,978;3,697;281;3;0;08/24/2020 01:54:34 PM;Agree;Agree
10/22/2020;NY;233,558;;;1,098;0;9,177;;;11;0;10/23/2020 01:44:31 PM;Not agree;Not agree
07/06/2020;OH;57,956;54,232;3,724;805;31;2,927;2,677;250;16;0;07/07/2020 02:58:02 PM;Agree;Agree
04/11/2021;IA;356,946;;;437;79;5,857;;;0;0;04/12/2021 01:39:29 PM;Not agree;Not agree
02/23/2021;RMI;4;4;0;0;0;0;0;0;0;0;02/24/2021 02:56:12 PM;Agree;Agree
08/08/2020;SD;9,477;;;106;0;146;144;2;2;2;08/09/2020 02:03:10 PM;N/A;Agree
04/27/2021;NM;196,997;;;153;0;4,235;;;1;0;04/29/2021 12:00:00 AM;N/A;Not agree
07/30/2020;RMI;0;0;0;0;0;0;0;0;0;0;07/31/2020 02:35:06 PM;Agree;Agree
06/13/2021;PA;1,208,513;1,012,086;196,427;226;51;27,457;;;0;0;06/14/2021 03:07:59 PM;Agree;Not agree
05/08/2021;RMI;4;4;0;0;0;0;0;0;0;0;05/09/2021 01:43:24 PM;Agree;Agree
08/11/2020;PA;120,281;116,925;3,356;828;1;7,352;;;35;27;08/12/2020 01:50:14 PM;Agree;Not agree
09/20/2020;NM;27,579;;;67;0;857;;;2;0;09/22/2020 12:00:00 AM;N/A;Not agree
12/22/2020;RMI;4;4;0;0;0;0;0;0;0;0;12/23/2020 02:36:58 PM;Agree;Agree
07/07/2021;NY;1,158,647;;;173;0;19,942;;;3;0;07/08/2021 02:26:57 PM;Not agree;Not agree
03/03/2020;RMI;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Agree;Agree
12/19/2020;OH;614,429;557,616;56,813;8,567;1,419;8,031;7,352;679;64;10;12/20/2020 02:32:33 PM;Agree;Agree
12/27/2020;NY;514,881;;;4,781;0;12,179;;;88;0;12/28/2020 02:42:49 PM;Not agree;Not agree
06/22/2020;NY;175,747;;;257;0;8,613;;;7;0;06/23/2020 02:28:19 PM;Not agree;Not agree
09/23/2020;IA;82,357;;;1,056;18;1,294;;;8;0;09/24/2020 01:54:02 PM;Not agree;Not agree
03/22/2021;NY;991,538;;;2,796;0;18,594;;;17;0;03/23/2021 02:05:18 PM;Not agree;Not agree
03/24/2021;OH;1,004,670;853,398;151,272;1,848;596;18,388;18,388;0;0;0;03/25/2021 02:25:23 PM;Agree;Agree
10/04/2020;OH;158,907;149,762;9,145;941;71;4,925;4,617;308;0;0;10/05/2020 01:49:47 PM;Agree;Agree
09/23/2020;NM;27,987;;;197;0;859;;;0;0;09/25/2020 12:00:00 AM;N/A;Not agree
10/13/2020;OH;171,626;161,678;9,948;1,447;90;5,017;4,709;308;12;0;10/14/2020 01:28:39 PM;Agree;Agree
06/01/2021;TN;861,752;709,765;151,987;156;45;12,476;10,043;2,433;6;2;06/01/2021 12:00:00 AM;Agree;Agree
08/16/2020;RMI;0;0;0;0;0;0;0;0;0;0;08/17/2020 02:26:31 PM;Agree;Agree
11/14/2020;PA;259,938;244,160;15,778;5,551;547;9,274;;;50;32;11/15/2020 03:12:13 PM;Agree;Not agree
11/03/2020;SD;48,854;;;1,004;78;446;425;21;8;0;11/04/2020 03:03:00 PM;N/A;Agree
05/07/2021;NM;199,333;;;279;0;4,256;;;1;0;05/09/2021 12:00:00 AM;N/A;Not agree
04/12/2021;PA;1,075,704;912,988;162,716;3,088;297;25,406;;;1;-4;04/13/2021 02:00:37 PM;Agree;Not agree
10/08/2020;TN;211,928;202,451;9,477;2,257;252;2,820;2,683;137;28;0;10/08/2020 12:00:00 AM;Agree;Agree
04/29/2020;SD;2,373;;;60;0;13;13;0;2;0;04/30/2020 04:07:01 PM;N/A;Agree
11/08/2020;OH;250,268;236,529;13,739;4,541;183;5,517;5,186;331;11;2;11/09/2020 02:38:54 PM;Agree;Agree
04/18/2020;SD;1,542;;;131;;7;;;0;;04/18/2020 04:22:39 PM;N/A;Agree
01/22/2021;TN;710,825;604,351;106,474;3,752;957;9,931;8,070;1,861;107;32;01/22/2021 12:00:00 AM;Agree;Agree
06/20/2020;RMI;0;0;0;0;0;0;0;0;0;0;06/21/2020 02:32:57 PM;Agree;Agree
05/27/2021;SD;124,105;;;34;6;2,004;1,631;373;0;0;05/28/2021 01:29:21 PM;N/A;Agree
06/11/2021;TN;864,043;711,330;152,713;205;52;12,517;10,078;2,439;5;0;06/11/2021 12:00:00 AM;Agree;Agree
09/06/2020;NM;26,107;;;59;0;834;;;2;0;09/08/2020 12:00:00 AM;N/A;Not agree
05/18/2020;TN;18,557;18,437;120;104;1;351;332;19;7;1;05/18/2020 12:00:00 AM;Agree;Agree
06/27/2021;PA;1,211,603;1,014,467;197,136;121;16;27,654;;;11;0;06/28/2021 03:02:46 PM;Agree;Not agree
02/01/2021;RMI;4;4;0;0;0;0;0;0;0;0;02/02/2021 02:51:51 PM;Agree;Agree
05/02/2021;SD;122,716;;;28;5;1,967;1,601;366;0;0;05/03/2021 01:58:14 PM;N/A;Agree
07/10/2021;TN;870,666;715,859;154,807;397;144;12,600;10,150;2,450;0;0;07/10/2021 12:00:00 AM;Agree;Agree
07/30/2020;NM;20,388;;;252;0;692;;;7;0;08/01/2020 12:00:00 AM;N/A;Not agree
11/08/2020;TN;294,721;275,993;18,728;2,119;358;3,917;3,636;281;33;4;11/08/2020 12:00:00 AM;Agree;Agree
11/29/2020;PA;357,196;331,919;25,277;5,529;351;10,351;;;76;58;11/30/2020 02:51:40 PM;Agree;Not agree
08/13/2020;PA;122,121;118,731;3,390;991;-1;7,409;;;24;12;08/14/2020 02:30:03 PM;Agree;Not agree
08/01/2020;OH;92,087;87,218;4,869;928;43;3,515;3,246;269;26;2;08/02/2020 02:54:37 PM;Agree;Agree
08/17/2020;PA;124,844;121,354;3,490;384;16;7,468;;;0;-4;08/18/2020 02:26:55 PM;Agree;Not agree
06/09/2021;PA;1,206,935;1,011,071;195,864;496;166;27,417;;;22;-45;06/10/2021 02:48:23 PM;Agree;Not agree
10/07/2020;NY;220,268;;;812;0;9,084;;;7;0;10/08/2020 01:56:57 PM;Not agree;Not agree
02/27/2021;IA;336,007;;;419;103;5,470;;;7;7;02/28/2021 02:48:18 PM;Not agree;Not agree
01/29/2020;SD;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;N/A;Agree
04/27/2021;RMI;4;4;0;0;0;0;0;0;0;0;04/28/2021 03:20:12 PM;Agree;Agree
03/31/2021;SD;117,759;;;264;71;1,935;1,576;359;0;0;04/01/2021 02:13:30 PM;N/A;Agree
07/17/2020;NY;184,817;;;409;0;8,770;;;8;0;07/18/2020 04:14:26 PM;Not agree;Not agree
03/21/2021;SD;115,867;;;144;39;1,923;1,567;356;1;0;03/22/2021 01:57:09 PM;N/A;Agree
05/10/2020;NM;4,863;;;85;0;260;;;9;2;05/12/2020 12:00:00 AM;N/A;Not agree
03/26/2021;TN;807,390;671,421;135,969;1,285;327;11,865;9,547;2,318;6;1;03/26/2021 12:00:00 AM;Agree;Agree
02/26/2021;IA;335,588;;;688;138;5,463;;;25;25;02/27/2021 02:51:23 PM;Not agree;Not agree
11/16/2020;PA;269,613;253,133;16,480;4,476;324;9,325;;;13;-2;11/17/2020 02:52:47 PM;Agree;Not agree
04/19/2021;OH;1,054,807;888,894;165,913;1,632;428;18,991;18,991;0;0;0;04/20/2021 02:59:01 PM;Agree;Agree
04/28/2020;NM;2,974;;;151;0;146;;;10;2;04/30/2020 12:00:00 AM;N/A;Not agree
06/05/2020;TN;27,691;27,521;170;683;3;456;434;22;3;0;06/05/2020 12:00:00 AM;Agree;Agree
04/03/2020;NY;45,704;;;5,132;;508;;;113;;04/03/2020 04:22:39 PM;Not agree;Not agree
04/08/2021;IA;355,453;;;631;146;5,843;;;7;7;04/09/2021 02:11:49 PM;Not agree;Not agree
07/08/2020;TN;64,443;63,935;508;2,784;40;748;717;31;18;1;07/08/2020 12:00:00 AM;Agree;Agree
11/26/2020;NM;89,796;;;1,694;0;1,804;;;28;3;11/28/2020 12:00:00 AM;N/A;Not agree
12/31/2020;RMI;4;4;0;0;0;0;0;0;0;0;01/01/2021 02:49:07 PM;Agree;Agree
09/25/2020;NM;28,487;;;263;0;865;;;4;0;09/27/2020 12:00:00 AM;N/A;Not agree
05/01/2021;PA;1,154,105;971,796;182,309;3,100;526;26,253;;;35;21;05/02/2021 02:13:07 PM;Agree;Not agree
04/11/2021;NY;1,069,399;;;3,514;0;19,032;;;22;0;04/12/2021 01:39:29 PM;Not agree;Not agree
04/03/2021;RMI;4;4;0;0;0;0;0;0;0;0;04/04/2021 01:43:43 PM;Agree;Agree
04/04/2020;IA;786;;;87;;14;;;3;;04/03/2020 04:22:39 PM;Not agree;Not agree
12/31/2020;IA;280,669;;;1,710;392;3,891;;;69;69;01/01/2021 02:49:07 PM;Not agree;Not agree
04/21/2021;IA;361,424;;;642;152;5,899;;;6;6;04/22/2021 01:56:30 PM;Not agree;Not agree
01/31/2021;TN;734,175;620,838;113,337;1,455;556;10,557;8,522;2,035;50;11;01/31/2021 12:00:00 AM;Agree;Agree
01/08/2021;NY;627,340;;;12,548;0;13,551;;;126;0;01/09/2021 03:26:08 PM;Not agree;Not agree
03/01/2021;NY;921,678;;;2,732;0;18,031;;;28;0;03/02/2021 02:54:47 PM;Not agree;Not agree
05/11/2021;NM;200,037;;;136;0;4,264;;;2;0;05/13/2021 12:00:00 AM;N/A;Not agree
06/08/2021;NM;203,747;;;61;0;4,325;;;2;0;06/10/2021 12:00:00 AM;N/A;Not agree
02/23/2020;RMI;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Agree;Agree
10/24/2020;RMI;0;0;0;0;0;0;0;0;0;0;10/25/2020 01:45:35 PM;Agree;Agree
09/21/2020;PA;150,812;146,281;4,531;234;10;8,004;;;48;50;09/22/2020 01:51:57 PM;Agree;Not agree
04/11/2020;RMI;0;;;0;;0;;;0;;04/10/2020 04:22:39 PM;Agree;Agree
11/01/2020;NY;245,580;;;1,309;0;9,273;;;10;0;11/02/2020 02:53:09 PM;Not agree;Not agree
08/26/2020;PA;130,536;126,835;3,701;501;16;7,624;;;19;-22;08/27/2020 01:42:08 PM;Agree;Not agree
04/07/2021;IA;354,822;;;750;198;5,836;;;1;1;04/08/2021 01:46:50 PM;Not agree;Not agree
01/09/2021;PA;713,590;633,215;80,375;10,045;1,798;17,667;;;273;192;01/10/2021 04:10:55 PM;Agree;Not agree
03/31/2021;OH;1,017,566;862,156;155,410;1,989;650;18,611;18,611;0;0;0;04/01/2021 02:13:30 PM;Agree;Agree
06/25/2021;TN;866,227;712,846;153,381;197;49;12,570;10,123;2,447;3;0;06/25/2021 12:00:00 AM;Agree;Agree
10/16/2020;NM;35,770;;;812;0;928;;;2;0;10/18/2020 12:00:00 AM;N/A;Not agree
06/28/2021;IA;373,641;;;41;7;6,133;;;0;0;06/29/2021 02:25:53 PM;Not agree;Not agree
10/17/2020;RMI;0;0;0;0;0;0;0;0;0;0;10/18/2020 01:26:54 PM;Agree;Agree
08/04/2020;TN;115,500;113,661;1,839;2,586;109;1,312;1,262;50;25;0;08/04/2020 12:00:00 AM;Agree;Agree
11/03/2020;OH;226,138;213,350;12,788;4,229;153;5,373;5,049;324;33;10;11/04/2020 03:03:00 PM;Agree;Agree
01/28/2020;PA;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Agree;Not agree
10/27/2020;OH;202,740;191,069;11,671;2,509;178;5,239;4,927;312;22;2;10/28/2020 01:52:28 PM;Agree;Agree
11/01/2020;OH;219,000;206,549;12,451;3,303;110;5,303;4,990;313;2;0;11/02/2020 02:53:09 PM;Agree;Agree
09/15/2020;RMI;0;0;0;0;0;0;0;0;0;0;09/16/2020 01:53:41 PM;Agree;Agree
07/30/2020;TN;107,322;105,838;1,484;2,127;77;1,171;1,126;45;32;1;07/30/2020 12:00:00 AM;Agree;Agree
09/02/2020;OH;125,767;119,157;6,610;1,157;48;4,176;3,890;286;11;0;09/03/2020 02:18:16 PM;Agree;Agree
04/06/2020;PA;12,980;;;1,470;;162;;;12;;04/05/2020 04:22:39 PM;Agree;Not agree
02/20/2021;NY;891,374;;;3,542;0;17,674;;;52;0;02/21/2021 02:57:50 PM;Not agree;Not agree
03/22/2020;RMI;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Agree;Agree
04/11/2020;NM;1,174;;;83;0;34;;;6;1;04/13/2020 12:00:00 AM;N/A;Not agree
11/28/2020;RMI;4;4;0;0;0;0;0;0;0;0;11/29/2020 02:49:08 PM;Agree;Agree
11/16/2020;NM;65,454;;;1,253;0;1,492;;;25;1;11/18/2020 12:00:00 AM;N/A;Not agree
01/27/2021;PA;818,649;718,666;99,983;5,874;1,731;21,105;;;222;177;01/28/2021 02:49:07 PM;Agree;Not agree
12/30/2020;OH;690,748;620,181;70,567;8,178;2,028;8,855;8,009;846;133;27;12/31/2020 02:55:07 PM;Agree;Agree
05/12/2021;NY;1,136,256;;;1,143;0;19,591;;;10;0;05/13/2021 02:28:07 PM;Not agree;Not agree
07/06/2020;NY;180,433;;;271;0;8,710;;;5;0;07/07/2020 02:58:02 PM;Not agree;Not agree
02/13/2021;NM;180,289;;;565;0;3,894;;;11;0;02/15/2021 12:00:00 AM;N/A;Not agree
04/10/2021;PA;1,069,254;907,661;161,593;4,882;565;25,402;;;40;21;04/11/2021 01:50:11 PM;Agree;Not agree
03/15/2021;IA;343,073;;;297;98;5,642;;;1;1;03/16/2021 02:12:32 PM;Not agree;Not agree
05/31/2020;NY;167,467;;;558;0;8,130;;;30;0;06/01/2020 02:17:42 PM;Not agree;Not agree
03/06/2021;NY;938,986;;;3,568;0;18,201;;;35;0;03/07/2021 02:51:40 PM;Not agree;Not agree
03/22/2020;NY;6,123;;;1,978;;24;;;3;;03/26/2020 04:22:39 PM;Not agree;Not agree
04/04/2021;RMI;4;4;0;0;0;0;0;0;0;0;04/05/2021 01:43:02 PM;Agree;Agree
07/04/2021;IA;374,187;;;25;1;6,146;;;0;0;07/05/2021 02:30:02 PM;Not agree;Not agree
04/23/2021;TN;838,523;693,623;144,900;1,151;287;12,153;9,772;2,381;12;2;04/23/2021 12:00:00 AM;Agree;Agree
02/05/2020;PA;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Agree;Not agree
08/11/2020;RMI;0;0;0;0;0;0;0;0;0;0;08/12/2020 01:50:14 PM;Agree;Agree
02/11/2020;IA;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Not agree;Not agree
11/06/2020;NM;52,394;;;1,284;0;1,208;;;22;1;11/08/2020 12:00:00 AM;N/A;Not agree
09/01/2020;PA;134,795;130,961;3,834;770;20;7,691;;;18;7;09/02/2020 01:49:48 PM;Agree;Not agree
03/23/2020;SD;28;;;7;;1;;;0;;03/26/2020 04:22:39 PM;N/A;Agree
02/20/2021;SD;111,165;;;147;42;1,859;1,507;352;6;0;02/21/2021 02:57:50 PM;N/A;Agree
04/10/2021;NY;1,065,885;;;3,988;0;19,010;;;26;0;04/11/2021 01:50:11 PM;Not agree;Not agree
05/21/2021;NY;1,145,551;;;967;0;19,688;;;8;0;05/22/2021 06:59:37 PM;Not agree;Not agree
08/21/2020;RMI;0;0;0;0;0;0;0;0;0;0;08/22/2020 02:21:09 PM;Agree;Agree
02/06/2020;RMI;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Agree;Agree
03/07/2021;TN;784,944;655,868;129,076;683;245;11,593;9,330;2,263;20;2;03/07/2021 12:00:00 AM;Agree;Agree
07/02/2021;NY;1,157,893;;;243;0;19,933;;;1;0;07/03/2021 01:44:06 PM;Not agree;Not agree
06/27/2020;NY;177,489;;;339;0;8,664;;;10;0;06/28/2020 02:59:02 PM;Not agree;Not agree
12/04/2020;RMI;4;4;0;0;0;0;0;0;0;0;12/05/2020 02:29:17 PM;Agree;Agree
04/08/2020;NM;865;;;71;0;22;;;4;0;04/10/2020 12:00:00 AM;N/A;Not agree
01/23/2020;PA;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Agree;Not agree
08/13/2020;RMI;0;0;0;0;0;0;0;0;0;0;08/14/2020 02:30:03 PM;Agree;Agree
02/23/2021;NY;900,510;;;3,122;0;17,798;;;43;0;02/24/2021 02:56:12 PM;Not agree;Not agree
07/07/2021;SD;124,641;;;15;0;2,039;1,661;378;1;0;07/08/2021 02:26:57 PM;N/A;Agree
07/05/2021;SD;124,615;;;11;0;2,038;1,660;378;0;0;07/06/2021 01:52:24 PM;N/A;Agree
04/15/2020;TN;6,399;6,381;18;237;0;150;144;6;10;0;04/15/2020 12:00:00 AM;Agree;Agree
05/26/2020;PA;69,417;67,515;1,902;780;44;5,265;;;113;-17;05/27/2020 03:37:59 PM;Agree;Not agree
04/08/2021;NM;193,247;;;258;0;4,199;;;4;0;04/10/2021 12:00:00 AM;N/A;Not agree
03/23/2020;IA;105;;;15;;0;;;0;;03/26/2020 04:22:39 PM;Not agree;Not agree
09/15/2020;PA;146,214;141,950;4,264;1,151;43;7,875;;;6;-2;09/16/2020 01:53:41 PM;Agree;Not agree
05/22/2020;SD;4,356;;;106;0;50;50;0;2;0;05/23/2020 05:58:16 PM;N/A;Agree
05/16/2021;IA;369,368;;;138;17;6,006;;;6;6;05/17/2021 02:13:39 PM;Not agree;Not agree
02/27/2020;NM;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;N/A;Not agree
06/03/2020;PA;73,942;71,881;2,061;537;17;5,817;;;75;-285;06/04/2020 03:03:31 PM;Agree;Not agree
05/07/2020;TN;15,194;15,112;82;664;1;266;253;13;3;0;05/07/2020 12:00:00 AM;Agree;Agree
